id,IsDefault,is_no_bank_call,payfrequency,NumOfDigitsInEmailUsername,FraudScore,IsCheapCampaign,lead_cost,loantoincome,bankmonths,requestedamount,netmonthly,FraudScoreBucketSmall,BankBehaviorBucketSmall,bankyears,incometype,BankScore2,BankScore,n_months_address,IsHurricaneHarvey,DistFromAddressBucket,AddressContactScore,EmailContactScore,PhoneContactScore,ssn_to_bankaccount,PhoneCarrier
822,0,FALSE,B,0,629,No,40,11.11,0,500,4500,a_less719,b_800to899,5,E,728,857,60,FALSE,b_3to10,3,1,2,3,Verizon Wireless
823,0,TRUE,S,2,629,No,40,12.58,10,500,3975,a_less719,b_800to899,2,E,774,857,124,FALSE,b_3to10,1,1,1,2,Metro PCS
824,0,FALSE,B,3,629,No,40,22.07,0,800,3625,a_less719,a_less799,2,E,700,785,60,FALSE,b_3to10,1,2,3,0,T-Mobile USA
825,0,FALSE,B,3,629,No,10,25.02,0,1001,4000,a_less719,b_800to899,1,E,715,840,12,FALSE,d_25to300,3,1,3,0,Sprint
826,1,FALSE,B,2,629,No,45,15,3,300,2000,a_less719,b_800to899,1,E,718,873,12,FALSE,e_great300,1,1,1,1,T-Mobile USA
827,0,FALSE,S,0,629,No,40,13.04,0,600,4600,a_less719,a_less799,5,E,670,743,12,FALSE,NONE,4,1,3,2,AT&T
828,0,FALSE,S,1,629,No,10,25,6,1000,4000,a_less719,a_less799,2,E,495,626,48,TRUE,d_25to300,3,1,2,1,AT&T
829,0,FALSE,B,0,629,No,25,31.25,6,500,1600,a_less719,b_800to899,0,E,662,802,0,TRUE,d_25to300,3,2,3,0,AT&T
830,0,FALSE,B,0,629,No,40,9.09,6,500,5500,a_less719,a_less799,2,E,742,723,60,FALSE,a_less3,3,2,2,1,Boost Mobile
831,0,FALSE,B,0,629,No,40,20,2,750,3750,a_less719,b_800to899,1,E,672,804,66,FALSE,NONE,1,1,1,1,T-Mobile USA
832,0,TRUE,B,4,629,No,25,40,0,1000,2500,a_less719,b_800to899,5,E,774,851,60,FALSE,NONE,3,1,2,1,Metro PCS
833,1,FALSE,B,4,629,No,40,20,6,500,2500,a_less719,a_less799,2,E,662,719,36,FALSE,b_3to10,1,2,3,4,Sprint
834,0,FALSE,B,3,629,No,50,66.67,0,1000,1500,a_less719,b_800to899,3,E,782,801,72,FALSE,a_less3,1,2,3,1,T-Mobile USA
835,0,FALSE,W,3,630,No,10,35.71,0,1000,2800,a_less719,a_less799,5,E,726,764,120,TRUE,b_3to10,3,1,1,0,Sprint
836,0,FALSE,B,1,630,No,30,14.39,6,500,3475,a_less719,a_less799,2,E,646,617,36,TRUE,NONE,1,1,2,0,T-Mobile USA
837,0,TRUE,B,4,630,No,45,14.3,3,500,3497,a_less719,a_less799,1,E,725,735,36,FALSE,NONE,3,1,1,1,AT&T
838,0,TRUE,B,2,630,No,20,15.62,0,500,3200,a_less719,a_less799,1,E,620,739,12,FALSE,b_3to10,3,1,3,1,T-Mobile USA
839,0,TRUE,B,1,630,No,40,20,0,300,1500,a_less719,a_less799,2,E,624,583,48,FALSE,a_less3,1,1,1,1,Metro PCS
840,1,TRUE,S,4,630,No,40,15,0,300,2000,a_less719,a_less799,2,E,720,784,60,FALSE,NONE,1,1,1,0,AT&T
841,0,TRUE,S,4,630,No,25,33.33,3,1000,3000,a_less719,c_great900,1,E,846,931,12,FALSE,a_less3,1,1,1,0,Verizon Wireless
842,0,FALSE,B,3,630,No,40,38.46,3,500,1300,a_less719,b_800to899,2,E,637,820,79,FALSE,d_25to300,1,1,2,0,AT&T
843,0,FALSE,S,2,630,No,40,20,0,400,2000,a_less719,a_less799,2,E,779,661,24,FALSE,d_25to300,1,1,2,1,AT&T
844,0,FALSE,S,0,630,No,35,14.29,0,500,3500,a_less719,b_800to899,2,E,729,811,24,FALSE,a_less3,3,1,3,1,T-Mobile USA
845,0,FALSE,B,4,630,No,10,30,3,300,1000,a_less719,a_less799,2,E,805,646,27,FALSE,c_10to25,3,1,2,0,Verizon Wireless
846,0,FALSE,B,0,630,No,40,12,6,600,5000,a_less719,b_800to899,2,E,672,811,120,FALSE,b_3to10,1,2,1,1,AT&T
847,0,FALSE,W,4,630,No,5,20,6,500,2500,a_less719,a_less799,2,E,703,756,12,TRUE,c_10to25,3,2,3,0,AT&T
848,0,FALSE,B,2,630,No,40,16.67,0,500,3000,a_less719,a_less799,1,E,748,618,12,FALSE,c_10to25,1,1,2,4,Boost Mobile
849,0,FALSE,B,1,630,No,40,19.57,0,450,2300,a_less719,b_800to899,1,E,741,891,23,FALSE,c_10to25,3,1,1,2,AT&T
850,1,TRUE,B,0,630,No,40,66.67,0,1000,1500,a_less719,c_great900,3,E,820,904,12,FALSE,NONE,3,1,3,0,AT&T
851,0,FALSE,B,4,631,No,40,20,1,1000,5000,a_less719,a_less799,6,E,705,643,145,TRUE,a_less3,1,1,1,2,T-Mobile USA
852,0,FALSE,B,2,631,No,40,66.67,0,1000,1500,a_less719,a_less799,5,E,661,756,6,FALSE,b_3to10,3,1,1,0,T-Mobile USA
853,0,FALSE,W,1,631,No,5,31.11,6,700,2250,a_less719,a_less799,2,E,816,787,96,FALSE,d_25to300,1,1,3,0,T-Mobile USA
854,0,FALSE,B,2,631,No,40,33.33,0,1000,3000,a_less719,a_less799,5,E,728,742,120,FALSE,b_3to10,1,1,3,0,AT&T
855,0,TRUE,S,2,631,No,45,35.71,3,500,1400,a_less719,c_great900,1,E,865,929,36,FALSE,c_10to25,3,1,2,0,CT Cube L.P.
856,1,FALSE,B,0,631,No,40,4.8,0,200,4167,a_less719,a_less799,6,E,787,734,72,FALSE,NONE,1,1,1,0,T-Mobile USA
857,0,TRUE,B,3,631,No,25,20,6,400,2000,a_less719,a_less799,2,E,767,680,12,FALSE,a_less3,1,3,3,2,T-Mobile USA
858,0,TRUE,B,2,631,No,45,16.67,3,500,3000,a_less719,a_less799,1,E,736,770,24,FALSE,b_3to10,1,1,1,0,Sprint
859,0,FALSE,B,5,631,No,45,16.67,3,500,3000,a_less719,a_less799,1,S,768,582,84,FALSE,a_less3,1,1,1,1,US
860,0,TRUE,S,0,632,No,40,25,6,500,2000,a_less719,c_great900,2,E,816,906,108,FALSE,NONE,1,1,2,1,Verizon Wireless
861,0,TRUE,B,4,632,No,40,33.33,6,500,1500,a_less719,c_great900,2,E,770,918,108,FALSE,NONE,3,2,1,0,Cricket Wireless
862,1,FALSE,B,1,632,No,10,160,0,2000,1250,a_less719,a_less799,2,E,582,676,108,TRUE,c_10to25,3,1,1,1,Sprint
863,0,FALSE,B,2,632,No,40,16.67,6,500,3000,a_less719,b_800to899,2,E,717,867,240,TRUE,a_less3,1,1,1,3,T-Mobile USA
864,1,FALSE,B,2,632,No,45,16.67,3,500,3000,a_less719,a_less799,1,E,769,768,24,TRUE,c_10to25,3,1,3,1,Sprint
865,0,FALSE,B,3,632,No,20,30,6,600,2000,a_less719,a_less799,2,E,776,720,12,FALSE,a_less3,3,2,3,0,Boost Mobile
866,1,FALSE,B,2,632,No,40,66.67,0,1000,1500,a_less719,b_800to899,3,E,793,842,36,TRUE,d_25to300,3,1,1,0,Cricket Wireless
867,1,FALSE,B,3,632,No,45,16.67,3,500,3000,a_less719,a_less799,1,E,721,788,24,TRUE,NONE,4,2,1,0,Boost Mobile
868,1,FALSE,B,2,632,No,20,40,6,600,1500,a_less719,a_less799,2,E,794,764,12,TRUE,NONE,4,1,2,1,T-Mobile USA
869,1,TRUE,S,3,632,No,40,13.79,0,500,3625,a_less719,b_800to899,3,E,676,880,24,TRUE,d_25to300,3,1,1,2,AT&T
870,0,FALSE,B,0,632,No,15,13.79,7,200,1450,a_less719,b_800to899,7,E,797,842,4,FALSE,a_less3,3,1,1,0,AT&T
871,0,TRUE,S,2,632,No,50,22.22,0,1000,4500,a_less719,b_800to899,1,E,761,821,60,FALSE,c_10to25,3,3,3,4,AT&T
872,0,FALSE,B,4,632,No,40,10,0,500,5000,a_less719,b_800to899,1,E,751,810,12,TRUE,d_25to300,2,1,3,1,AT&T
873,0,FALSE,B,2,632,No,40,16.41,4,800,4875,a_less719,a_less799,2,E,735,707,28,FALSE,NONE,4,2,2,1,Cricket Wireless
874,0,FALSE,B,0,632,No,40,30.77,3,400,1300,a_less719,a_less799,2,E,696,770,79,FALSE,NONE,1,1,1,0,Cricket Wireless
875,0,TRUE,B,2,632,No,40,50,0,1000,2000,a_less719,a_less799,5,S,779,541,12,FALSE,c_10to25,1,3,1,3,AT&T
876,1,FALSE,B,3,632,No,30,20,6,400,2000,a_less719,a_less799,0,E,560,585,12,FALSE,e_great300,3,2,1,0,Sprint
877,1,FALSE,S,0,633,No,30,38.46,0,500,1300,a_less719,a_less799,1,E,689,676,60,TRUE,d_25to300,3,2,3,0,Metro PCS
878,0,FALSE,B,2,633,No,40,33.33,0,1000,3000,a_less719,b_800to899,1,E,723,817,12,FALSE,d_25to300,2,1,1,2,T-Mobile USA
879,0,TRUE,B,2,633,No,45,11.11,3,500,4500,a_less719,c_great900,1,E,848,965,36,FALSE,d_25to300,1,1,1,1,AT&T
880,0,FALSE,S,2,633,No,40,33.33,5,1000,3000,a_less719,b_800to899,0,E,648,868,24,FALSE,c_10to25,1,1,1,0,Metro PCS
881,1,FALSE,B,4,633,No,50,40,4,1000,2500,a_less719,a_less799,4,E,769,665,88,TRUE,c_10to25,1,1,3,2,T-Mobile USA
882,1,TRUE,S,0,633,No,40,22.22,9,300,1350,a_less719,a_less799,1,E,664,599,36,FALSE,d_25to300,3,3,1,1,Metro PCS
883,0,TRUE,B,1,633,No,40,14.77,3,400,2709,a_less719,a_less799,2,E,591,744,66,FALSE,c_10to25,3,1,1,4,T-Mobile USA
884,0,FALSE,S,3,633,No,40,26.67,3,400,1500,a_less719,a_less799,0,S,561,600,48,TRUE,a_less3,1,1,1,0,Sprint
885,1,FALSE,B,2,633,No,25,20,0,500,2500,a_less719,a_less799,1,E,609,676,12,FALSE,b_3to10,1,2,3,2,AT&T
886,0,FALSE,B,1,633,No,40,33.33,0,500,1500,a_less719,c_great900,3,E,800,900,12,TRUE,c_10to25,1,1,3,0,Metro PCS
887,0,FALSE,B,2,634,No,40,25,3,500,2000,a_less719,b_800to899,0,E,646,833,12,FALSE,c_10to25,3,1,3,0,T-Mobile USA
888,0,FALSE,B,3,634,No,40,26.67,0,400,1500,a_less719,a_less799,2,E,709,785,12,TRUE,b_3to10,1,1,1,0,Sprint
889,0,FALSE,B,5,634,No,45,12.5,3,500,4000,a_less719,a_less799,1,E,529,525,12,TRUE,d_25to300,1,2,3,1,Sprint
890,0,FALSE,S,0,634,No,25,11.63,3,500,4300,a_less719,b_800to899,1,E,743,813,36,TRUE,d_25to300,3,1,1,3,AT&T
891,0,TRUE,B,0,634,No,40,3.69,0,200,5417,a_less719,c_great900,2,E,805,930,24,FALSE,d_25to300,1,1,1,1,T-Mobile USA
892,0,FALSE,B,0,634,No,40,4,5,200,5000,a_less719,a_less799,0,E,491,491,12,FALSE,NONE,3,1,3,2,AT&T
893,1,FALSE,S,2,634,No,40,24,2,600,2500,a_less719,a_less799,2,E,680,728,17,FALSE,b_3to10,3,2,2,0,AT&T
894,1,FALSE,S,4,634,No,45,17.86,3,500,2800,a_less719,b_800to899,1,E,707,820,24,TRUE,NONE,3,2,2,0,Verizon Wireless
895,0,FALSE,B,3,634,No,40,20,0,1000,5000,a_less719,b_800to899,2,E,803,822,24,TRUE,d_25to300,1,1,3,0,Metro PCS
896,1,FALSE,S,0,634,No,40,16.67,11,600,3600,a_less719,a_less799,1,E,684,718,27,TRUE,c_10to25,1,1,1,1,Sprint
897,0,TRUE,B,3,634,No,30,8,0,200,2500,a_less719,a_less799,2,E,819,588,24,FALSE,NONE,1,1,2,1,AT&T
898,0,FALSE,W,0,634,No,10,7.69,9,500,6500,a_less719,a_less799,0,E,750,644,12,FALSE,b_3to10,3,1,2,1,AT&T
899,1,FALSE,S,4,635,No,25,29.6,3,500,1689,a_less719,a_less799,1,E,650,595,36,TRUE,b_3to10,1,1,1,1,Metro PCS
900,0,TRUE,B,0,635,No,20,10.91,6,300,2750,a_less719,a_less799,0,E,800,576,12,FALSE,a_less3,1,1,1,2,AT&T
901,1,FALSE,B,0,635,No,45,10,3,500,5000,a_less719,a_less799,1,E,699,771,36,FALSE,NONE,1,1,1,0,Sprint
902,1,FALSE,B,2,635,No,40,13.79,0,500,3625,a_less719,a_less799,1,E,618,760,120,TRUE,c_10to25,3,1,3,1,T-Mobile USA
903,0,FALSE,S,0,635,No,40,11.11,0,500,4500,a_less719,b_800to899,5,E,676,807,36,FALSE,b_3to10,1,1,2,0,Cricket Wireless
904,0,TRUE,S,0,635,No,25,12.5,3,500,4000,a_less719,b_800to899,1,E,683,844,12,FALSE,c_10to25,3,1,1,0,T-Mobile USA
905,1,FALSE,B,3,635,No,40,25,0,500,2000,a_less719,b_800to899,1,E,707,809,120,TRUE,b_3to10,1,2,1,0,Metro PCS
906,0,TRUE,B,0,635,No,25,38.46,7,1000,2600,a_less719,c_great900,4,E,849,937,55,FALSE,d_25to300,1,1,2,0,AT&T
907,1,FALSE,B,0,635,No,45,22.73,3,500,2200,a_less719,a_less799,1,E,713,785,36,FALSE,d_25to300,3,1,2,0,Verizon Wireless
908,0,FALSE,B,2,635,No,40,76.92,0,1000,1300,a_less719,a_less799,1,E,703,728,12,FALSE,NONE,1,2,1,0,Verizon Wireless
909,1,FALSE,B,1,635,No,50,20,0,1000,5000,a_less719,a_less799,6,E,690,791,60,FALSE,a_less3,1,1,1,1,Sprint
910,0,FALSE,B,2,635,No,50,40,0,1000,2500,a_less719,b_800to899,6,E,716,800,60,FALSE,NONE,4,1,3,1,AT&T
911,0,FALSE,B,0,635,No,40,28.57,0,1000,3500,a_less719,a_less799,6,E,729,712,12,FALSE,a_less3,3,3,3,4,Sprint
912,0,FALSE,B,1,635,No,25,28.57,0,1000,3500,a_less719,b_800to899,5,E,653,844,72,FALSE,b_3to10,1,1,1,0,AT&T
913,0,FALSE,B,1,636,No,40,16.67,0,500,3000,a_less719,b_800to899,3,E,797,883,36,TRUE,NONE,3,1,2,0,T-Mobile USA
914,0,FALSE,B,3,636,No,40,12.5,0,500,4000,a_less719,a_less799,1,E,739,799,12,FALSE,NONE,3,1,1,2,Cricket Wireless
915,0,FALSE,B,0,636,No,40,20,0,1000,5000,a_less719,a_less799,1,E,798,599,12,FALSE,c_10to25,1,1,1,1,US
916,0,FALSE,B,2,636,No,45,15.38,3,1000,6500,a_less719,a_less799,1,E,531,593,60,TRUE,NONE,1,2,1,5,Verizon Wireless
917,1,FALSE,B,4,636,No,50,33.33,6,500,1500,a_less719,a_less799,0,E,692,738,24,TRUE,b_3to10,3,1,1,0,AT&T
918,0,FALSE,B,2,636,No,40,15,6,300,2000,a_less719,a_less799,0,E,646,749,36,FALSE,c_10to25,3,1,3,0,AT&T
919,0,FALSE,B,2,636,No,25,19.23,3,500,2600,a_less719,b_800to899,1,E,612,827,24,FALSE,a_less3,1,1,1,0,Sprint
920,0,FALSE,S,0,636,No,40,15.62,6,500,3200,a_less719,b_800to899,1,E,706,879,36,FALSE,NONE,1,1,1,1,T-Mobile USA
921,1,FALSE,B,2,636,No,40,11.36,0,500,4400,a_less719,a_less799,5,E,617,567,60,FALSE,e_great300,1,1,2,1,Cricket Wireless
922,0,TRUE,B,0,637,No,40,13.33,3,400,3000,a_less719,b_800to899,1,E,857,847,24,FALSE,NONE,1,1,3,2,AT&T
923,0,FALSE,B,0,637,No,40,10,0,500,5000,a_less719,a_less799,10,E,682,733,24,FALSE,a_less3,1,2,3,0,Sprint
924,0,FALSE,B,0,637,No,40,66.67,0,1000,1500,a_less719,a_less799,3,E,709,785,48,TRUE,c_10to25,3,1,1,0,T-Mobile USA
925,1,FALSE,B,4,637,No,40,33.33,0,1000,3000,a_less719,b_800to899,2,E,728,821,24,FALSE,e_great300,1,1,3,0,Sprint
926,0,FALSE,S,4,637,No,45,31.25,3,500,1600,a_less719,a_less799,1,E,719,708,24,FALSE,d_25to300,3,2,2,0,Verizon Wireless
927,1,FALSE,B,0,637,No,40,31.25,9,500,1600,a_less719,b_800to899,0,E,774,813,60,FALSE,e_great300,1,1,1,1,Metro PCS
928,0,FALSE,B,0,637,No,50,20,0,500,2500,a_less719,a_less799,6,E,724,657,12,FALSE,a_less3,3,1,1,0,Sprint
929,0,FALSE,B,4,637,No,45,16.67,3,500,3000,a_less719,a_less799,1,E,574,519,48,FALSE,d_25to300,1,2,1,1,Metro PCS
930,0,TRUE,S,0,637,No,40,6,0,300,5000,a_less719,a_less799,5,E,797,673,6,TRUE,b_3to10,3,1,1,3,T-Mobile USA
931,1,FALSE,B,0,637,No,40,40,2,800,2000,a_less719,a_less799,0,E,744,619,24,FALSE,d_25to300,3,1,1,1,Sprint
932,0,TRUE,S,0,638,No,10,30.93,3,1500,4850,a_less719,a_less799,1,E,683,724,24,TRUE,c_10to25,2,1,2,1,Verizon Wireless
933,1,FALSE,B,4,638,No,40,33.33,0,500,1500,a_less719,a_less799,2,E,691,744,24,FALSE,b_3to10,2,2,3,2,AT&T
934,1,FALSE,B,4,638,No,50,28.57,0,1000,3500,a_less719,a_less799,5,E,736,546,48,FALSE,NONE,4,1,1,0,Metro PCS
935,0,FALSE,S,0,638,No,10,54.55,0,1500,2750,a_less719,a_less799,1,E,646,688,12,FALSE,c_10to25,3,1,1,0,Sprint
936,0,TRUE,W,0,638,No,5,9.23,0,500,5417,a_less719,c_great900,1,E,812,925,12,FALSE,NONE,1,1,2,6,Verizon Wireless
937,0,TRUE,B,4,638,No,40,23.33,9,700,3000,a_less719,c_great900,0,E,782,910,12,TRUE,c_10to25,1,1,3,1,Verizon Wireless
938,0,FALSE,B,2,638,No,45,17.86,3,500,2800,a_less719,a_less799,1,E,624,660,36,TRUE,c_10to25,1,2,3,0,Metro PCS
939,1,TRUE,B,4,638,No,40,7.69,6,500,6500,a_less719,a_less799,2,E,756,424,12,FALSE,b_3to10,1,1,2,1,Verizon Wireless
940,1,TRUE,B,2,638,No,10,44.44,0,2000,4500,a_less719,c_great900,6,E,806,915,12,FALSE,d_25to300,3,1,1,3,AT&T
941,0,FALSE,B,0,638,No,20,66.67,0,1000,1500,a_less719,a_less799,1,E,681,735,12,TRUE,a_less3,3,1,1,0,AT&T
942,0,FALSE,B,3,638,No,45,34.48,3,500,1450,a_less719,b_800to899,1,E,732,892,36,FALSE,d_25to300,1,2,1,1,Cricket Wireless
943,0,FALSE,B,0,638,No,35,20,0,300,1500,a_less719,a_less799,1,S,775,758,24,FALSE,c_10to25,1,3,1,2,T-Mobile USA
944,0,FALSE,B,3,638,No,40,45.45,0,1000,2200,a_less719,a_less799,2,E,713,785,36,FALSE,b_3to10,3,1,1,0,Metro PCS
945,0,FALSE,B,3,638,No,50,28.57,0,1000,3500,a_less719,b_800to899,6,E,661,807,72,FALSE,NONE,1,2,1,0,T-Mobile USA
946,0,TRUE,B,0,639,No,40,10,0,300,3000,a_less719,b_800to899,2,E,811,842,48,FALSE,a_less3,3,4,1,1,Metro PCS
947,0,FALSE,S,2,639,No,20,30.77,0,400,1300,a_less719,a_less799,1,E,525,571,60,FALSE,d_25to300,1,1,1,1,Verizon Wireless
948,1,FALSE,B,0,639,No,45,29.41,3,500,1700,a_less719,a_less799,1,E,620,657,36,TRUE,c_10to25,3,1,3,0,Metro PCS
949,0,TRUE,S,0,639,No,25,28.57,1,1000,3500,a_less719,c_great900,3,E,799,921,73,TRUE,d_25to300,1,1,1,0,Sprint
950,0,TRUE,B,1,639,No,45,16.13,3,500,3100,a_less719,c_great900,1,E,741,908,6,FALSE,a_less3,3,1,1,1,AT&T
951,0,FALSE,S,4,639,No,45,16.13,3,500,3100,a_less719,a_less799,1,E,716,751,12,FALSE,c_10to25,3,1,1,0,Metro PCS
952,1,TRUE,S,0,639,No,45,35.71,3,500,1400,a_less719,c_great900,1,E,808,902,36,FALSE,b_3to10,1,1,3,0,Boost Mobile
953,1,FALSE,B,3,639,No,40,28.78,7,1000,3475,a_less719,a_less799,2,E,699,760,97,FALSE,b_3to10,1,2,3,2,Sprint
954,0,TRUE,B,3,639,No,45,9.23,3,600,6500,a_less719,a_less799,1,E,686,634,12,FALSE,NONE,3,2,1,2,AT&T
955,0,TRUE,B,1,639,No,40,14.29,0,500,3500,a_less719,c_great900,6,E,777,904,36,FALSE,NONE,3,1,1,0,Verizon Wireless
956,0,FALSE,B,0,639,No,40,13.79,0,500,3625,a_less719,b_800to899,2,E,877,845,24,FALSE,d_25to300,3,1,1,1,Metro PCS
957,1,FALSE,B,0,639,No,25,15,0,300,2000,a_less719,a_less799,1,E,578,586,24,TRUE,b_3to10,3,1,3,0,T-Mobile USA
958,0,FALSE,B,0,640,No,40,25,0,500,2000,a_less719,a_less799,2,E,709,789,36,FALSE,b_3to10,2,2,3,1,T-Mobile USA
959,0,FALSE,B,2,640,No,45,25,3,500,2000,a_less719,b_800to899,1,E,785,838,24,FALSE,NONE,3,1,2,2,Cricket Wireless
960,0,FALSE,B,5,640,No,40,20,6,500,2500,a_less719,b_800to899,2,E,669,845,120,FALSE,b_3to10,1,4,1,1,T-Mobile USA
961,0,TRUE,B,0,640,No,10,28.6,0,1001,3500,a_less719,c_great900,2,E,721,911,24,FALSE,d_25to300,1,2,1,0,Sprint
962,0,FALSE,S,2,640,No,45,13.89,3,500,3600,a_less719,a_less799,1,S,753,784,36,FALSE,c_10to25,3,2,3,0,AT&T
963,0,TRUE,B,0,640,No,45,20.83,3,500,2400,a_less719,b_800to899,1,E,699,810,36,FALSE,a_less3,1,1,2,1,Sprint
964,0,FALSE,B,2,640,No,25,28.15,3,500,1776,a_less719,a_less799,1,E,673,714,36,FALSE,e_great300,1,1,1,3,Metro PCS
965,1,TRUE,B,0,640,No,30,12.5,0,200,1600,a_less719,a_less799,2,E,729,769,24,FALSE,c_10to25,3,3,1,0,AT&T
966,1,FALSE,B,0,640,No,40,31.97,0,999,3125,a_less719,a_less799,1,E,659,731,120,FALSE,NONE,3,2,2,0,Verizon Wireless
967,1,FALSE,B,4,640,No,25,28.57,0,1000,3500,a_less719,a_less799,3,E,683,728,60,FALSE,NONE,4,2,3,0,Boost Mobile
968,0,TRUE,S,4,640,No,40,10,0,300,3000,a_less719,a_less799,2,E,709,747,24,TRUE,b_3to10,1,2,1,0,T-Mobile USA
969,1,TRUE,B,0,640,No,40,16.67,0,1000,6000,a_less719,a_less799,5,E,702,555,72,FALSE,c_10to25,1,1,1,1,Verizon Wireless
970,1,TRUE,B,0,640,No,40,42.11,6,1000,2375,a_less719,b_800to899,5,E,795,885,27,FALSE,b_3to10,3,2,3,1,Metro PCS
971,1,TRUE,B,2,640,No,40,25,11,1000,4000,a_less719,b_800to899,1,E,783,889,27,FALSE,b_3to10,1,1,3,3,Sprint
972,0,FALSE,B,2,640,No,10,22.86,0,400,1750,a_less719,a_less799,1,E,760,746,24,FALSE,d_25to300,1,2,1,0,T-Mobile USA
973,1,FALSE,B,0,640,No,30,15.38,1,500,3250,a_less719,b_800to899,5,E,866,808,72,FALSE,d_25to300,1,1,1,0,Sprint
974,0,FALSE,S,0,640,No,40,20,6,500,2500,a_less719,a_less799,2,E,738,714,30,TRUE,d_25to300,1,1,2,1,Cricket Wireless
975,0,FALSE,B,2,641,No,25,33.33,10,500,1500,a_less719,a_less799,2,E,741,696,58,FALSE,d_25to300,3,1,1,1,Metro PCS
976,0,TRUE,B,2,641,No,10,44.44,5,2000,4500,a_less719,c_great900,5,E,850,969,147,TRUE,d_25to300,1,1,3,1,T-Mobile USA
977,0,FALSE,B,3,641,No,40,15.38,0,500,3250,a_less719,a_less799,1,E,719,555,12,FALSE,d_25to300,3,1,3,0,Verizon Wireless
978,1,TRUE,B,0,641,No,45,13.51,3,500,3700,a_less719,b_800to899,1,E,699,895,24,FALSE,e_great300,3,1,1,4,T-Mobile USA
979,0,TRUE,S,2,641,No,30,40,0,1000,2500,a_less719,b_800to899,2,E,757,899,24,FALSE,a_less3,1,1,3,0,T-Mobile USA
980,0,TRUE,S,0,641,No,10,7.5,2,300,4000,a_less719,a_less799,5,E,730,742,12,FALSE,a_less3,3,1,1,0,T-Mobile USA
981,0,TRUE,W,3,641,No,3,20.2,6,500,2475,a_less719,c_great900,2,E,710,921,24,FALSE,a_less3,1,1,1,2,AT&T
982,0,FALSE,B,4,641,No,20,14.29,2,500,3500,a_less719,a_less799,2,E,597,733,26,FALSE,b_3to10,3,1,1,3,Virgin Mobile
983,1,FALSE,B,4,641,No,40,20,6,1000,5000,a_less719,b_800to899,2,E,760,817,72,FALSE,c_10to25,1,1,1,2,AT&T
984,0,FALSE,B,2,641,No,40,11.67,0,350,3000,a_less719,a_less799,1,E,756,788,35,FALSE,NONE,1,1,1,0,Sprint
985,0,FALSE,S,0,641,No,45,20,3,500,2500,a_less719,b_800to899,1,E,748,830,25,FALSE,e_great300,1,1,2,2,Cricket Wireless
986,1,TRUE,B,2,641,No,40,28.57,6,1000,3500,a_less719,a_less799,2,E,751,763,96,FALSE,d_25to300,1,1,1,2,T-Mobile USA
987,0,FALSE,B,1,642,No,5,46.25,0,500,1081,a_less719,b_800to899,1,E,811,888,24,FALSE,d_25to300,1,2,1,0,Sprint
988,0,FALSE,S,0,642,No,45,33.33,3,500,1500,a_less719,a_less799,1,E,534,717,36,FALSE,d_25to300,3,2,3,0,Metro PCS
989,0,FALSE,B,3,642,No,40,20,6,300,1500,a_less719,a_less799,0,E,746,752,48,FALSE,d_25to300,1,1,3,4,T-Mobile USA
990,0,TRUE,S,4,642,No,11,25,0,1000,4000,a_less719,c_great900,2,E,815,934,24,FALSE,a_less3,1,2,1,1,Verizon Wireless
991,1,TRUE,B,2,642,No,40,20,0,1000,5000,a_less719,c_great900,4,E,805,926,24,TRUE,b_3to10,3,1,3,1,T-Mobile USA
992,0,FALSE,B,1,642,No,40,18.46,0,500,2709,a_less719,a_less799,2,E,718,716,60,FALSE,c_10to25,1,1,1,0,Sprint
993,0,TRUE,B,0,642,No,10,40,5,400,1000,a_less719,b_800to899,0,E,696,804,15,FALSE,e_great300,3,1,1,1,Metro PCS
994,0,TRUE,B,4,642,No,30,50.63,6,1000,1975,a_less719,b_800to899,2,E,839,814,12,FALSE,c_10to25,3,2,1,1,AT&T
995,0,FALSE,B,2,643,No,45,25.29,3,500,1977,a_less719,a_less799,1,E,613,569,6,TRUE,c_10to25,3,2,3,0,Sprint
996,0,FALSE,B,2,643,No,25,50,6,1000,2000,a_less719,a_less799,2,E,646,632,12,FALSE,c_10to25,3,1,3,1,Metro PCS
997,1,FALSE,S,0,643,No,25,14.29,0,500,3500,a_less719,b_800to899,3,E,753,830,120,FALSE,a_less3,3,1,3,1,Cricket Wireless
998,0,FALSE,B,3,643,No,25,16.67,3,500,3000,a_less719,b_800to899,1,E,714,829,6,FALSE,NONE,3,,2,1,AT&T
999,0,FALSE,W,4,643,No,10,14.29,0,500,3500,a_less719,b_800to899,3,E,696,816,24,TRUE,e_great300,3,2,1,0,Metro PCS
1000,1,FALSE,S,0,643,No,40,40,0,1000,2500,a_less719,b_800to899,6,E,762,810,72,FALSE,e_great300,3,4,3,3,Virgin Mobile
1001,0,FALSE,B,2,643,No,20,8.57,6,300,3500,a_less719,a_less799,1,E,613,680,12,TRUE,c_10to25,3,1,1,0,Cricket Wireless
1002,1,FALSE,S,0,643,No,30,33.33,3,1000,3000,a_less719,a_less799,2,E,642,734,72,FALSE,a_less3,3,1,3,0,Time Warner Communications
1003,1,TRUE,S,6,643,No,40,20,0,400,2000,a_less719,a_less799,1,E,645,662,12,FALSE,NONE,4,2,2,1,AT&T
